post_id,title,slug,link,date,modified,featured_media,featured_url,featured_reuse_count,featured_needs_replacement,total_body_images,fixed_body_images,article_specific_body_images,article_image_ids,article_image_urls,body_images_to_add_for_target_3,h2_count,screenPageViews_12m,activeUsers_12m,sessions_12m,engagedSessions_12m,screenPageViews_90d,activeUsers_90d,sessions_90d,engagedSessions_90d,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,recent_pace_index,access_rank,top_search_queries_12m,recommended_image_action
1749,片側の肩こりが続くのはなぜ？胸郭のかたさと体幹の左右差をやさしく解説！,one-sided-shoulder-stiffness-thoracic-rigidity-asymmetry-guide,https://physical-balance-lab.com/1749/,2026-05-19T13:10:35,2026-05-19T13:10:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,105,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
990,【大人でも脊柱の形状は変えられる？側弯症の新常識！】,%e3%80%90%e5%a4%a7%e4%ba%ba%e3%81%a7%e3%82%82%e8%84%8a%e6%9f%b1%e3%81%ae%e5%bd%a2%e7%8a%b6%e3%81%af%e5%a4%89%e3%81%88%e3%82%89%e3%82%8c%e3%82%8b%ef%bc%9f%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e6%96%b0,https://physical-balance-lab.com/990/,2024-10-16T19:15:52,2024-10-16T19:15:52,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,5.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,15.0,0.0,15.533333333333333,0.0,0.0,0.0,,1.6222222222222225,106,側弯症 ぶら下がり 効果（0クリック） / 名古屋 名東区 整体 側弯症（0クリック） / 子供 名古屋 名東区 整体 側弯症（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1730,側弯症で立ち上がるとき腰が痛いのはなぜ？骨盤と股関節の動きをやさしく解説,adult-scoliosis-low-back-pain-sit-to-stand-guide,https://physical-balance-lab.com/1730/,2026-03-24T00:01:16,2026-07-17T20:44:32,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8111111111111112,107,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
319,【五十肩：脊柱側弯症と五十肩って関係あるの？】,%e3%80%90%e4%ba%94%e5%8d%81%e8%82%a9%ef%bc%9a%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%a8%e4%ba%94%e5%8d%81%e8%82%a9%e3%81%a3%e3%81%a6%e9%96%a2%e4%bf%82%e3%81%82%e3%82%8b%e3%81%ae%ef%bc%9f,https://physical-balance-lab.com/319/,2024-05-01T21:26:36,2024-05-27T15:12:53,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"549,424",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/側弯症①.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-28-00.11.03-A-smiling-middle-aged-Japanese-female-patient-sitting-up-on-a-treatment-table-engaged-in-a-warm-conversation-with-her-Japanese-therapist.-The-patient.png,1,5,5.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8111111111111112,108,,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1555,【むち打ち症解説シリーズ】第9回：回復を加速させるセルフケア〜専門家の視点で選ぶ、本当に役立つ知識〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac9%e5%9b%9e%ef%bc%9a%e5%9b%9e%e5%be%a9%e3%82%92%e5%8a%a0%e9%80%9f%e3%81%95,https://physical-balance-lab.com/1555/,2025-08-29T12:23:22,2025-08-29T12:24:37,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,0.058823529411764705,42.588235294117645,0.0,0.0,0.0,,0.0,109,むちうち セルフケア（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1666,ぎっくり腰はなぜ長引く？なぜ繰り返す？慢性化の悪循環を断つには,%e3%81%8e%e3%81%a3%e3%81%8f%e3%82%8a%e8%85%b0%e3%81%af%e3%81%aa%e3%81%9c%e9%95%b7%e5%bc%95%e3%81%8f%ef%bc%9f%e3%81%aa%e3%81%9c%e7%b9%b0%e3%82%8a%e8%bf%94%e3%81%99%ef%bc%9f%e6%85%a2%e6%80%a7%e5%8c%96,https://physical-balance-lab.com/1666/,2026-01-21T12:00:00,2026-01-17T19:14:57,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,110,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1116,思春期脊柱側弯症を抱えるお子さんとご家族へ ～心と身体、そして未来へつなぐ安心のサポートガイド～,%e6%80%9d%e6%98%a5%e6%9c%9f%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%82%92%e6%8a%b1%e3%81%88%e3%82%8b%e3%81%8a%e5%ad%90%e3%81%95%e3%82%93%e3%81%a8%e3%81%94%e5%ae%b6%e6%97%8f%e3%81%b8-%ef%bd%9e,https://physical-balance-lab.com/1116/,2024-12-18T11:23:30,2024-12-18T11:23:30,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,111,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1773,思春期特発性側弯症は成長期にどれくらい進みやすい？身長の伸びとコブ角の見方！,ais-growth-spurt-progression-cobb-angle-guide,https://physical-balance-lab.com/1773/,2026-07-08T12:30:00,2026-06-29T19:08:03,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,112,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1756,側弯症で歩くと腰が痛いのはなぜ？歩幅と骨盤の使い方をやさしく解説,adult-scoliosis-low-back-pain-walking-guide,https://physical-balance-lab.com/1756/,2026-06-01T10:42:21,2026-07-17T20:44:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,113,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1635,歩幅が狭いと腰痛になる？〜意外な関係性の真実〜,%e6%ad%a9%e5%b9%85%e3%81%8c%e7%8b%ad%e3%81%84%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%ab%e3%81%aa%e3%82%8b%ef%bc%9f%e3%80%9c%e6%84%8f%e5%a4%96%e3%81%aa%e9%96%a2%e4%bf%82%e6%80%a7%e3%81%ae%e7%9c%9f%e5%ae%9f,https://physical-balance-lab.com/1635/,2026-01-13T12:30:45,2026-01-13T12:53:04,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,114,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
471,【肩こり：慢性肩こりの真の原因『巻き肩亜脱臼』の解消法！】,%e3%80%90%e6%85%a2%e6%80%a7%e8%82%a9%e3%81%93%e3%82%8a%e3%81%ae%e7%9c%9f%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%80%8e%e5%b7%bb%e3%81%8d%e8%82%a9%e4%ba%9c%e8%84%b1%e8%87%bc%e3%80%8f%e3%81%ae%e8%a7%a3%e6%b6%88,https://physical-balance-lab.com/471/,2024-04-09T15:52:03,2024-05-23T16:08:59,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,438,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-03-29-20.00.51-Create-a-more-adorable-and-cute-illustration-of-a-skeleton-model-pressing-its-hand-against-its-shoulder-as-if-its-in-pain.-This-time-give-the-skelet.png,2,3,4.0,4.0,5.0,1.0,3.0,3.0,4.0,1.0,1.0,18.0,0.05555555555555555,8.555555555555555,1.0,3.0,0.3333333333333333,14.0,3.0416666666666665,115,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
978,【腰痛治療の新常識！？】手術後の骨粗鬆症リスク、その驚きの実態と対策とは,%e3%80%90%e8%85%b0%e7%97%9b%e6%b2%bb%e7%99%82%e3%81%ae%e6%96%b0%e5%b8%b8%e8%ad%98%ef%bc%81%ef%bc%9f%e3%80%91%e6%89%8b%e8%a1%93%e5%be%8c%e3%81%ae%e9%aa%a8%e7%b2%97%e9%ac%86%e7%97%87%e3%83%aa%e3%82%b9,https://physical-balance-lab.com/978/,2024-09-25T11:36:07,2024-09-24T11:42:41,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,30.0,0.0,12.0,0.0,10.0,0.0,5.9,3.0416666666666665,116,骨粗鬆症 整体（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
22,【危険！：「夜中に足がつる」は放置しないでください！】,sample-post9,https://physical-balance-lab.com/22/,2024-05-08T16:12:09,2024-06-24T11:04:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"435,436,437",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-08-18.01.35-A-40-year-old-Asian-woman-sitting-on-her-bed-at-night-massaging-her-calf.-She-looks-uncomfortable-but-not-in-severe-pain-gently-rubbing-her-leg-with.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-08-18.06.07-An-illustrative-depiction-of-blood-flowing-through-veins-showing-the-blood-as-thick-and-viscous.-The-scene-is-a-close-up-of-a-cross-section-of-a-vein.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-08-18.07.06-A-40-year-old-Asian-woman-enjoying-a-glass-of-water-in-her-kitchen.-She-is-holding-a-clear-glass-cup-sipping-water-with-a-content-and-refreshed-expre.png,0,4,4.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,11.5,0.0,0.0,0.0,,2.0277777777777777,117,子供 名古屋 名東区 整体 側弯症（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
1689,子供の運動不足が姿勢に与える影響と効果的な対策,%e5%ad%90%e4%be%9b%e3%81%ae%e9%81%8b%e5%8b%95%e4%b8%8d%e8%b6%b3%e3%81%8c%e5%a7%bf%e5%8b%a2%e3%81%ab%e4%b8%8e%e3%81%88%e3%82%8b%e5%bd%b1%e9%9f%bf%e3%81%a8%e5%8a%b9%e6%9e%9c%e7%9a%84%e3%81%aa%e5%af%be,https://physical-balance-lab.com/1689/,2026-02-07T01:07:13,2026-02-07T01:07:13,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0138888888888888,118,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1009,【腰痛持ちは必見！実は「どっちも痛い」椎間板ヘルニアの真実に迫る！】,%e3%80%90%e8%85%b0%e7%97%9b%e6%8c%81%e3%81%a1%e3%81%af%e5%bf%85%e8%a6%8b%ef%bc%81%e5%ae%9f%e3%81%af%e3%80%8c%e3%81%a9%e3%81%a3%e3%81%a1%e3%82%82%e7%97%9b%e3%81%84%e3%80%8d%e6%a4%8e%e9%96%93%e6%9d%bf,https://physical-balance-lab.com/1009/,2024-10-23T18:49:20,2024-10-23T18:49:29,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"1005,1010",https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/image_fx_-11.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/image_fx_-12.png,1,5,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0138888888888888,119,,記事別アイキャッチへ差し替え + 本文画像を1枚追加
834,【慢性腰痛になりやすい人の特徴TOP5】,%e3%80%90%e6%85%a2%e6%80%a7%e8%85%b0%e7%97%9b%e3%81%ae%e3%81%aa%e3%82%8a%e3%82%84%e3%81%99%e3%81%84%e4%ba%ba%e3%81%ae%e7%89%b9%e5%be%b4top5%e3%80%91,https://physical-balance-lab.com/834/,2024-07-22T13:48:46,2024-07-22T14:20:42,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,835,https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/Capture-2024-07-22-130923-e1721623709982.png,2,4,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0138888888888888,120,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
457,【側弯症：マッサージやリハビリ以外の脊柱側弯症の選択肢】,%e3%80%90%e3%83%9e%e3%83%83%e3%82%b5%e3%83%bc%e3%82%b8%e3%82%84%e3%83%aa%e3%83%8f%e3%83%93%e3%83%aa%e4%bb%a5%e5%a4%96%e3%81%ae%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e9%81%b8%e6%8a%9e,https://physical-balance-lab.com/457/,2024-04-18T15:41:40,2024-05-23T15:26:16,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,6,2,3,"551,403,405",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/側弯症③.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-18-19.50.46-An-illustration-of-a-patient-sitting-in-a-relaxed-pose-during-a-heart-rate-variability-HRV-biofeedback-session.-The-patient-is-shown-with-electrodes.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-18-20.27.04-An-illustration-of-a-serene-yoga-session-in-a-peaceful-studio.-The-image-features-a-diverse-group-of-people-engaged-in-various-yoga-poses-on-mats.-The.png,0,2,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0138888888888888,121,,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
774,【五十肩：自分に合う五十肩治療の見つけ方】,%e3%80%90%e4%ba%94%e5%8d%81%e8%82%a9%ef%bc%9a%e8%87%aa%e5%88%86%e3%81%ab%e5%90%88%e3%81%86%e4%ba%94%e5%8d%81%e8%82%a9%e6%b2%bb%e7%99%82%e3%81%ae%e8%a6%8b%e3%81%a4%e3%81%91%e6%96%b9%e3%80%91,https://physical-balance-lab.com/774/,2024-03-30T11:54:56,2024-06-24T12:18:14,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,3,0,,,3,4,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,0.0,42.48780487804878,0.0,0.0,0.0,,1.0138888888888888,122,名古屋 名東区 整体 五十肩（0クリック） / 星ヶ丘 五十肩（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1515,【むち打ち症解説シリーズ】第1回：その首の痛み、ただの捻挫だと思っていませんか？〜むち打ち症の本当の姿〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac1%e5%9b%9e%ef%bc%9a%e3%81%9d%e3%81%ae%e9%a6%96%e3%81%ae%e7%97%9b%e3%81%bf,https://physical-balance-lab.com/1515/,2025-07-16T13:10:57,2025-07-16T13:11:36,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,116.0,0.034482758620689655,15.836206896551724,1.0,18.0,0.05555555555555555,9.0,0.0,123,名古屋 名東区 整体 むち打ち症（0クリック） / 交通事故 整骨院 星ヶ丘駅（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
657,【五十肩：40代主婦を襲った激痛！その原因は肩の「軸ズレ」だった？！～整体師が解説する原因と対策～】,%e3%80%90%e4%ba%94%e5%8d%81%e8%82%a9%ef%bc%9a40%e4%bb%a3%e4%b8%bb%e5%a9%a6%e3%82%92%e8%a5%b2%e3%81%a3%e3%81%9f%e6%bf%80%e7%97%9b%ef%bc%81%e3%81%9d%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%81%af%e8%82%a9%e3%81%ae,https://physical-balance-lab.com/657/,2024-05-30T16:36:50,2024-09-11T00:24:23,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,3,2,"260,430",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/top-sekitsui.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-01-16.26.53-An-illustration-showing-the-impact-of-spinal-curvature-on-the-shoulder.-The-image-should-depict-a-human-skeleton-from-the-side-with-a-clear-curvature.png,1,8,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,0.058823529411764705,13.705882352941176,0.0,0.0,0.0,,0.0,124,ぶら下がり 肩痛い（0クリック） / 星ヶ丘 五十肩（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1135,寒暖差でギクッとしない！今更聞けないぎっくり腰の予防と対策,%e5%af%92%e6%9a%96%e5%b7%ae%e3%81%a7%e3%82%ae%e3%82%af%e3%83%83%e3%81%a8%e3%81%97%e3%81%aa%e3%81%84%ef%bc%81%e4%bb%8a%e6%9b%b4%e8%81%9e%e3%81%91%e3%81%aa%e3%81%84%e3%81%8e%e3%81%a3%e3%81%8f%e3%82%8a,https://physical-balance-lab.com/1135/,2025-01-31T17:24:29,2025-01-31T17:24:29,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,125,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
779,【側弯症：脊柱側弯症と腰痛、知っておきたい7つのこと】,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%ef%bc%9a%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%a8%e8%85%b0%e7%97%9b%e3%80%81%e7%9f%a5%e3%81%a3%e3%81%a6%e3%81%8a%e3%81%8d%e3%81%9f%e3%81%847%e3%81%a4,https://physical-balance-lab.com/779/,2024-01-24T16:52:49,2024-06-24T16:53:19,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,36.57142857142857,0.0,2.0,0.0,42.0,0.0,126,側 弯症 腰痛（0クリック） / 名古屋 名東区 整体 側弯症（0クリック） / 側弯症腰痛（0クリック） / 側 弯症 腰痛 激痛（0クリック） / 側弯症 どっちに曲がる（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1777,側弯症で長く座ると腰が重くなるのはなぜ？骨盤の傾きと座り方をやさしく解説,adult-scoliosis-sitting-low-back-heaviness-guide,https://physical-balance-lab.com/1777/,2026-07-01T12:30:00,2026-07-17T20:44:36,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555556,127,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
709,【肩こり：デスクワークでガチガチ…肩こりからの解放！自然な姿勢を取り戻すための「巻き肩解消」の秘訣とは？】,%e3%80%90%e8%82%a9%e3%81%93%e3%82%8a%ef%bc%9a%e3%83%87%e3%82%b9%e3%82%af%e3%83%af%e3%83%bc%e3%82%af%e3%81%a7%e3%82%ac%e3%83%81%e3%82%ac%e3%83%81%e8%82%a9%e3%81%93%e3%82%8a%e3%81%8b%e3%82%89,https://physical-balance-lab.com/709/,2024-06-07T14:58:18,2024-06-07T15:01:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"680,689",https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-デスクワークをしている30代日本人女性。カジュアルスーツを着て、肩こりを気にしている様子。-96979-e1717550075650.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-日本人。30代。女性。高いところに置いてあるものを取ろうとして手を伸ばしている。辛そうな表情。痛い右肩を左手でおさえている。-55218-e1717739694883.jpg,1,6,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,77.0,0.012987012987012988,29.5974025974026,1.0,8.0,0.125,6.875,2.703703703703704,128,デスクワーク 巻き肩（0クリック） / 巻き肩 デスクワーク（0クリック） / デスクワーク 巻き肩 予防（0クリック） / 巻き肩 パソコン（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1061,放置するとヤバい！？大人の腰痛、その意外な原因と僕が実際に行った施術とは？,%e6%94%be%e7%bd%ae%e3%81%99%e3%82%8b%e3%81%a8%e3%83%a4%e3%83%90%e3%81%84%ef%bc%81%ef%bc%9f%e5%a4%a7%e4%ba%ba%e3%81%ae%e8%85%b0%e7%97%9b%e3%80%81%e3%81%9d%e3%81%ae%e6%84%8f%e5%a4%96%e3%81%aa%e5%8e%9f,https://physical-balance-lab.com/1061/,2024-11-11T11:26:47,2024-11-11T11:26:47,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.703703703703704,129,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1014,【「正しい姿勢＝腰痛にならない？」 勘違いしやすい姿勢の話】,%e3%80%90%e3%80%8c%e6%ad%a3%e3%81%97%e3%81%84%e5%a7%bf%e5%8b%a2%ef%bc%9d%e8%85%b0%e7%97%9b%e3%81%ab%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84%ef%bc%9f%e3%80%8d-%e5%8b%98%e9%81%95%e3%81%84%e3%81%97%e3%82%84,https://physical-balance-lab.com/1014/,2024-10-24T16:06:50,2024-10-24T17:07:32,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"1015,1016",https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-4.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-5.png,1,5,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,22.0,0.09090909090909091,27.272727272727273,0.0,0.0,0.0,,1.351851851851852,130,姿勢良くしたら腰痛い（0クリック） / 腰痛ならない人（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
495,【腰痛：梅雨時期に多発する腰痛の原因と対策】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e6%a2%85%e9%9b%a8%e6%99%82%e6%9c%9f%e3%81%ab%e5%a4%9a%e7%99%ba%e3%81%99%e3%82%8b%e8%85%b0%e7%97%9b%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%81%a8%e5%af%be%e7%ad%96%e3%80%91,https://physical-balance-lab.com/495/,2024-05-22T12:12:12,2024-05-23T14:46:47,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"499,497,502",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-22-13.12.10-Create-a-realistic-photo-like-image-of-a-Japanese-woman-in-her-40s-looking-out-a-window-at-the-rain.-She-should-be-in-a-casual-outfit-standing-insi.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-22-13.10.11-Create-a-realistic-photo-like-image-of-the-same-Japanese-woman-who-was-previously-depicted-with-lower-back-pain-doing-desk-work.-She-should-be-in-a.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-22-13.17.46-Create-a-realistic-photo-like-image-of-the-same-Japanese-woman-who-was-previously-depicted-with-lower-back-pain-doing-stretches.-She-should-be-in-a-1.jpg,0,6,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,46.0,0.021739130434782608,20.608695652173914,1.0,33.0,0.030303030303030304,12.666666666666666,1.351851851851852,131,ぎっくり腰 梅雨（0クリック） / 梅雨 腰痛（0クリック） / 梅雨腰痛（0クリック） / 湿気 腰痛（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
993,【反り腰と腰痛の関係の基本をおさらい】,%e3%80%90%e5%8f%8d%e3%82%8a%e8%85%b0%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%ae%e9%96%a2%e4%bf%82%e3%81%ae%e5%9f%ba%e6%9c%ac%e3%82%92%e3%81%8a%e3%81%95%e3%82%89%e3%81%84%e3%80%91,https://physical-balance-lab.com/993/,2024-10-18T16:47:35,2024-10-18T16:47:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.351851851851852,132,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
984,【ZOZOスーツが脊柱側弯症対策に革命を起こす！？早期発見・治療で未来を変える！】,%e3%80%90zozo%e3%82%b9%e3%83%bc%e3%83%84%e3%81%8c%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e5%af%be%e7%ad%96%e3%81%ab%e9%9d%a9%e5%91%bd%e3%82%92%e8%b5%b7%e3%81%93%e3%81%99%ef%bc%81%ef%bc%9f,https://physical-balance-lab.com/984/,2024-10-03T17:44:45,2024-10-03T17:44:45,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,985,https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/1_20201029_ZOZOMT_Press_main.jpg,2,7,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.351851851851852,133,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
